#{"t_start": 1521669639.8977835, "env_id": "Humanoid-v2"}
r,l,t
338.034861,68,2.993508
80.747698,18,3.022618
73.412749,16,3.475996
175.647909,38,3.537786
68.012544,15,4.053336
185.802027,40,4.119589
249.967607,57,5.095831
106.952283,23,5.133773
108.601783,23,5.171119
198.050003,44,5.68117
87.88414,19,6.148028
166.094904,37,6.212463
72.262344,15,6.67134
78.232425,16,6.69678
115.719946,24,7.170478
80.861995,17,7.19757
326.853034,65,7.748026
97.585113,21,8.217873
84.043335,18,8.246513
128.219959,28,8.727786
320.064386,64,9.274058
114.965799,25,9.315947
210.248439,44,9.832088
343.10443,73,10.829263
256.350472,51,11.354585
346.832499,65,11.909653
331.142957,65,12.462887
181.891021,36,13.624694
109.096427,25,13.667081
328.873083,65,14.655813
139.651836,31,14.705522
494.939293,99,15.773556
417.90043,81,16.800608
205.343214,43,17.310097
176.522075,37,17.80865
81.291931,19,17.839451
120.78664,26,18.318939
298.406445,58,18.85737
139.212417,29,18.908442
277.112206,59,19.447525
233.75807,44,19.957871
225.432695,47,20.477395
241.360348,48,21.002869
84.771647,18,21.475661
210.722641,46,21.55279
209.087504,49,22.079337
166.209761,35,22.57301
297.872266,55,23.106174
75.427068,16,23.566614
162.887232,36,23.624358
82.560938,17,24.248074
223.208939,43,24.756432
100.61077,20,24.789331
161.759548,33,25.283243
102.976078,21,25.317919
124.690022,28,25.794276
97.15985,21,25.828771
77.197466,16,25.854279
159.599329,30,26.342673
69.80406,15,26.367268
402.85754,85,27.388613
162.496477,33,27.877273
138.329222,32,27.930601
263.139656,49,28.454454
157.088043,34,28.945572
298.803802,58,29.483792
308.495565,56,30.023885
198.839085,39,30.523026
229.458356,53,31.052095
336.624531,70,31.619658
239.035464,53,32.149529
70.887868,15,32.610053
86.751769,18,32.638123
75.181486,16,32.663363
77.689116,16,33.12881
236.690356,46,33.650186
400.117348,80,34.228909
323.105255,59,34.870684
76.992296,16,35.332919
70.385079,15,35.357052
282.672684,55,35.88532
70.589037,15,35.911273
142.401748,30,36.398591
227.894608,43,36.91733
134.216083,27,36.96267
412.350392,76,37.973046
198.764502,40,38.480257
436.647228,95,39.529611
286.52025,55,40.065039
107.919815,23,40.104282
299.191012,55,40.637786
205.869338,41,41.148849
210.865794,40,41.652323
336.346082,64,42.201106
266.155921,52,42.732802
92.830648,19,43.20028
124.845222,25,43.243436
155.738206,31,43.73212
