#{"t_start": 1521667790.8156354, "env_id": "Humanoid-v2"}
r,l,t
78.236359,16,2.723495
67.301798,14,2.747867
77.071701,16,2.77443
101.501196,22,3.448919
92.164893,19,3.481897
71.758958,15,3.945125
81.784855,17,3.973795
69.212078,15,3.997736
59.678845,14,4.021466
116.192403,25,4.562602
77.076159,16,4.588827
157.350937,31,5.089898
67.071271,15,5.115827
114.559523,24,5.603572
245.897912,58,6.15665
72.028628,15,6.181127
73.956725,16,6.20921
271.825076,53,7.196441
217.448255,50,7.728249
246.944683,49,7.810191
63.202974,13,8.276961
175.305316,36,8.337466
75.897843,16,8.809828
70.55155,15,8.833428
109.186142,23,9.318995
157.04207,32,9.377526
88.800199,19,9.856472
78.663773,17,9.884244
387.721741,77,10.474238
75.255326,16,10.962496
101.42848,22,11.0039
67.535033,14,11.029961
67.609836,14,11.538011
89.467169,19,11.573788
75.679717,16,11.60426
77.376685,16,12.111254
72.305778,15,12.136564
80.874572,17,12.164291
72.354918,15,12.637537
67.677351,14,12.660158
82.532793,17,12.687223
134.162987,27,13.183447
327.300032,62,13.948663
73.132425,15,13.9738
68.176808,14,14.445385
76.950278,17,14.472821
97.821072,21,14.507288
72.729408,15,14.978804
103.086437,22,15.015069
188.892498,37,15.523108
157.571962,32,16.024924
93.664563,21,16.059859
67.33055,14,16.082078
73.173897,15,16.55135
82.57244,17,16.577543
90.539521,20,16.61028
67.679619,14,17.079453
67.502064,14,17.103643
183.021762,38,17.626242
74.432406,16,17.651802
62.856794,13,17.673149
73.13524,15,18.151231
68.221943,14,18.175854
102.245133,23,18.220003
67.776434,14,18.712892
72.511751,15,18.73616
69.77733,15,18.759099
104.701836,24,19.243
68.005603,14,19.266541
383.795166,82,20.308736
196.783971,42,20.380086
68.356559,14,20.849746
76.004302,16,20.874911
68.087899,14,20.896958
136.070551,30,21.393884
109.747221,29,21.444199
75.720451,16,21.921697
63.070625,13,21.942069
179.399552,36,22.447577
301.206926,60,23.001998
118.364685,25,23.044263
67.593847,14,23.514749
77.895928,16,23.53912
83.056885,17,23.565741
